seed,sequence_id,score,rank_within_seed,plddt,ppl,dr_prob,pam_prob,z_plddt,z_negppl,novelty_bonus,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass,plddt_total
seed4,seed4_row64110,0.7338991611677734,8815.0,,21.20478,0.283935,0.639935,0.0,0.7439023730968192,0.0,-0.925024,0.575081,PASS,True,True,True,True,True,False,66.80635179153096
seed4,seed4_row110933,0.7335775205257248,8819.0,,21.234619,0.313993,0.636636,0.0,0.7315034578938927,0.0,-0.781519,0.560793,PASS,True,True,True,True,True,False,67.48046416938112
seed4,seed4_row102761,0.7319618315364822,8835.0,,21.170465,0.24794,0.634335,0.0,0.7581611879092603,0.0,-1.109627,0.550861,PASS,True,True,True,True,True,False,67.59720684039088
seed4,seed4_row104616,0.7316377841499765,8836.0,,21.283394,0.349277,0.644947,0.0,0.7112361202142522,0.0,-0.622221,0.5969,PASS,True,True,True,True,True,False,66.88801302931597
seed4,seed4_row32438,0.7303390103769071,8846.0,,21.171525,0.239509,0.640409,0.0,0.7577207291098672,0.0,-1.155374,0.577138,PASS,True,True,True,True,True,False,67.13013843648208
seed4,seed4_row69162,0.7302318091366229,8848.0,,21.148581,0.221752,0.63314,0.0,0.7672545844808898,0.0,-1.255483,0.545712,PASS,True,True,True,True,True,False,67.06772801302932
seed4,seed4_row68056,0.7300558917666237,8851.0,,21.286987,0.346019,0.64715,0.0,0.7097431310951766,0.0,-0.636586,0.606535,PASS,True,True,True,True,True,False,67.6640716612378
seed4,seed4_row104261,0.729978683882797,8853.0,,21.1509,0.225288,0.629943,0.0,0.7662909769754243,0.0,-1.235109,0.531974,PASS,True,True,True,True,True,False,66.89154723127037
seed4,seed4_row62751,0.7290884251997864,8856.0,,21.217721,0.271739,0.652996,0.0,0.7385250359996949,0.0,-0.985817,0.632236,PASS,False,False,False,False,False,False,67.25604234527687
seed4,seed4_row116937,0.7272693972814063,8871.0,,21.168249,0.232082,0.631437,0.0,0.7590819961162946,0.0,-1.196593,0.538387,PASS,True,True,True,True,True,False,66.93359120521174
seed4,seed4_row108117,0.7268095405361669,8875.0,,21.327678,0.390857,0.62284,0.0,0.6928349150516669,0.0,-0.44371,0.50162,PASS,True,True,True,True,True,False,67.73121335504885
seed4,seed4_row79783,0.7256539828396424,9016.0,,21.193524,0.244175,0.641979,0.0,0.7485795469137748,0.0,-1.129925,0.583963,PASS,True,True,True,True,True,False,67.14771986970683
seed4,seed4_row79221,0.7252372723781935,9054.0,,21.278563,0.335466,0.626635,0.0,0.7132435319688478,0.0,-0.683566,0.517809,PASS,True,True,True,True,True,False,67.05857491856678
seed4,seed4_row75095,0.7247649696752968,9056.0,,21.197279,0.252553,0.630428,0.0,0.7470192423932811,0.0,-1.085044,0.534052,PASS,True,True,True,True,True,False,67.02865635179154
seed4,seed4_row62098,0.724144394358595,9057.0,,21.199483,0.251934,0.631459,0.0,0.7461034205122785,0.0,-1.088324,0.53848,PASS,True,True,True,True,True,False,66.82995114006513
seed4,seed4_row103467,0.723064919274591,9071.0,,21.375469,0.406174,0.650646,0.0,0.6729764561065588,0.0,-0.379803,0.62188,PASS,False,False,False,False,False,False,66.82483713355049
seed4,seed4_row33192,0.7224642913113585,9076.0,,21.228899,0.272669,0.634737,0.0,0.7338802733019407,0.0,-0.981121,0.552592,PASS,True,True,True,True,True,False,67.11464983713356
seed4,seed4_row113199,0.721256203946168,9105.0,,21.255984,0.297818,0.630364,0.0,0.7226257199230971,0.0,-0.857711,0.53378,PASS,True,True,True,True,True,False,67.52608306188925
seed4,seed4_row69565,0.7205781679306771,9107.0,,21.175003,0.214213,0.634607,0.0,0.756275525615253,0.0,-1.299715,0.552034,PASS,True,True,True,True,True,False,66.97794788273616
seed4,seed4_row78273,0.7187128721026963,9119.0,,21.382232,0.387997,0.665987,0.0,0.6701662458609947,0.0,-0.455738,0.690089,PASS,True,True,True,True,True,False,66.81648208469055
seed4,seed4_row67918,0.7180024203231701,9133.0,,21.250948,0.278192,0.63621,0.0,0.7247183147473857,0.0,-0.953449,0.558953,PASS,True,True,True,True,True,False,67.12767100977199
seed4,seed4_row67630,0.7155545808435168,9148.0,,21.170788,0.200789,0.623495,0.0,0.7580269726335954,0.0,-1.38137,0.504409,PASS,True,True,True,True,True,False,67.1647964169381
seed4,seed4_row73271,0.7147292054486871,9160.0,,21.191139,0.210992,0.633661,0.0,0.7495705792124103,0.0,-1.318958,0.547957,PASS,True,True,True,True,True,False,66.99732899022801
seed4,seed4_row74121,0.7129328214536168,9180.0,,21.254606,0.274256,0.622086,0.0,0.7231983163623097,0.0,-0.973137,0.498412,PASS,True,True,True,True,True,False,67.46344462540716
seed4,seed4_row37606,0.7100235207268326,9196.0,,21.295423,0.291585,0.640908,0.0,0.7062377438954752,0.0,-0.887699,0.579307,PASS,True,True,True,True,True,False,67.12177524429968
seed4,seed4_row72403,0.7098041894037305,9199.0,,21.326402,0.316396,0.647649,0.0,0.6933651277196149,0.0,-0.770384,0.60872,PASS,False,False,False,False,False,False,68.15395918367348
seed4,seed4_row111772,0.7097944056256834,9201.0,,21.431617,0.426396,0.635619,0.0,0.6496454366081191,0.0,-0.296572,0.5564,PASS,True,True,True,True,True,False,67.5289657980456
seed4,seed4_row69475,0.7033031787267042,9530.0,,21.29256,0.270508,0.634758,0.0,0.7074273981810061,0.0,-0.992047,0.552682,PASS,True,True,True,True,True,False,66.61717426710098
seed4,seed4_row73814,0.7030774347646939,9533.0,,21.376763,0.346281,0.64243,0.0,0.6724387639495627,0.0,-0.635426,0.585928,PASS,True,True,True,True,True,False,66.88815960912052
seed4,seed4_row116887,0.7015421141374256,9582.0,,21.268262,0.242974,0.631916,0.0,0.7175238773391795,0.0,-1.136442,0.540444,PASS,False,False,False,False,False,False,67.11148208469055
seed4,seed4_row64878,0.6985286419116064,9601.0,,21.264191,0.235208,0.622577,0.0,0.7192154884451519,0.0,-1.179132,0.500503,PASS,True,True,True,True,True,False,67.47511400651466
seed4,seed4_row68189,0.6974266815528207,9607.0,,21.301705,0.266113,0.625268,0.0,0.7036274022183154,0.0,-1.014435,0.51197,PASS,True,True,True,True,True,False,67.27308631921825
seed4,seed4_row115597,0.695165413610543,9629.0,,21.295926,0.257287,0.618796,0.0,0.7060287337293472,0.0,-1.060116,0.484441,PASS,False,False,False,False,False,False,67.18988599348533
seed4,seed4_row109280,0.6934616485803473,9653.0,,21.347162,0.305079,0.613104,0.0,0.6847387836862106,0.0,-0.823228,0.460378,PASS,False,False,False,False,False,False,67.29092607636069
seed4,seed4_row103315,0.6923357574797174,9658.0,,21.322883,0.251338,0.652776,0.0,0.6948273678281678,0.0,-1.091488,0.631266,PASS,False,False,False,False,False,False,67.19287903225808
seed4,seed4_row119857,0.6919080679383945,9662.0,,21.316565,0.267758,0.616819,0.0,0.6974526684834208,0.0,-1.006025,0.476067,PASS,True,True,True,True,True,False,67.95542345276874
seed4,seed4_row104155,0.6906648844594766,9795.0,,21.440617,0.367655,0.641172,0.0,0.6459056920849666,0.0,-0.54229,0.580453,PASS,True,True,True,True,True,False,67.51214169381107
seed4,seed4_row109635,0.6890768625452663,9808.0,,21.515842,0.436605,0.63921,0.0,0.6146476607789519,0.0,-0.254953,0.571935,PASS,True,True,True,True,True,False,67.76909609120521
seed4,seed4_row76826,0.6887622156728609,9813.0,,21.314807,0.252352,0.621642,0.0,0.6981831652469441,0.0,-1.086107,0.496523,PASS,False,False,False,False,False,False,67.23395613322502
seed4,seed4_row64353,0.6887226950824867,9814.0,,21.312932,0.239871,0.637439,0.0,0.6989622786892669,0.0,-1.153389,0.564267,PASS,True,True,True,True,True,False,67.5140960912052
seed4,seed4_row119189,0.688414240079575,9819.0,,21.271178,0.214491,0.613242,0.0,0.7163122001136786,0.0,-1.298065,0.46096,PASS,False,False,False,False,False,False,66.94139024390245
seed4,seed4_row22083,0.6834232500113695,9864.0,,21.292524,0.212648,0.622096,0.0,0.7074423571590993,0.0,-1.309036,0.498452,PASS,True,True,True,True,True,False,67.46895765472313
seed4,seed4_row64165,0.6831256730532538,9865.0,,21.299678,0.218205,0.622677,0.0,0.7044696757903625,0.0,-1.276159,0.500928,PASS,True,True,True,True,True,False,66.70557817589577
seed4,seed4_row68907,0.6822611005598945,9871.0,,21.389748,0.291825,0.638917,0.0,0.6670431436569922,0.0,-0.886539,0.570668,PASS,True,True,True,True,True,False,66.79572475570032
seed4,seed4_row110969,0.6814256518221815,9878.0,,21.310945,0.216735,0.632768,0.0,0.699787931174545,0.0,-1.284798,0.544111,PASS,True,True,True,True,True,False,67.46655537459283
seed4,seed4_row116032,0.680331834961943,9890.0,,21.366786,0.262365,0.640066,0.0,0.6765844785170614,0.0,-1.033712,0.575649,PASS,True,True,True,True,True,False,67.2179315960912
seed4,seed4_row107626,0.6787908636917472,9912.0,,21.424899,0.319598,0.631028,0.0,0.6524369481310675,0.0,-0.755621,0.536629,PASS,True,True,True,True,True,False,67.23542345276873
seed4,seed4_row63108,0.6774358715373529,9933.0,,21.455948,0.338896,0.640462,0.0,0.6395352450533613,0.0,-0.668217,0.577369,PASS,True,True,True,True,True,False,66.82599348534202
seed4,seed4_row102134,0.677070603683934,9954.0,,21.343773,0.226045,0.644771,0.0,0.6861470052627628,0.0,-1.23078,0.596132,PASS,False,False,False,False,False,False,67.43197882736156
seed4,seed4_row71294,0.6754058543892012,9996.0,,21.93193,0.77364,0.670438,0.0,0.4417517919845732,0.0,1.228981,0.710167,PASS,False,False,False,False,False,False,68.11055464926591
seed4,seed4_row114401,0.6746713678772682,10000.0,,21.465158,0.341226,0.636539,0.0,0.6357082398246691,0.0,-0.657836,0.560373,PASS,True,True,True,True,True,False,67.41795602605863
seed4,seed4_row114629,0.6739357261539638,10002.0,,21.357038,0.24549,0.619221,0.0,0.6806350373628054,0.0,-1.122814,0.486243,PASS,False,False,False,False,False,False,66.88796100731113
seed4,seed4_row104402,0.6681074364616892,10061.0,,21.380662,0.242416,0.629048,0.0,0.6708186235166991,0.0,-1.139478,0.528133,PASS,False,False,False,False,False,False,67.60241042345277
seed4,seed4_row65930,0.6671860404565919,10070.0,,21.422958,0.2729,0.640228,0.0,0.65324348636656,0.0,-0.979957,0.576354,PASS,True,True,True,True,True,False,67.34118078175896
seed4,seed4_row116395,0.6654463409076391,10102.0,,21.6369,0.466488,0.652293,0.0,0.5643447727251988,0.0,-0.134248,0.629132,PASS,True,True,True,True,True,False,67.56921824104235
seed4,seed4_row113860,0.6652613890488993,10104.0,,21.374261,0.217241,0.643271,0.0,0.673478412926999,0.0,-1.281817,0.58959,PASS,True,True,True,True,True,False,67.44635179153094
seed4,seed4_row119239,0.664448993873793,10109.0,,21.402966,0.242739,0.642709,0.0,0.6615507055339899,0.0,-1.13772,0.587142,PASS,True,True,True,True,True,False,67.57454397394137
seed4,seed4_row104833,0.6629102349696605,10120.0,,21.508348,0.340297,0.64194,0.0,0.6177616213852292,0.0,-0.661971,0.583795,PASS,True,True,True,True,True,False,67.17745928338762
seed4,seed4_row69675,0.6593461619021546,10179.0,,21.38107,0.218168,0.622207,0.0,0.6706490884316494,0.0,-1.276376,0.498925,PASS,True,True,True,True,True,False,67.06867263843648
seed4,seed4_row72807,0.6566344381266158,10207.0,,21.573763,0.386513,0.636373,0.0,0.5905799116094512,0.0,-0.461992,0.559654,PASS,True,True,True,True,True,False,67.66693811074919
seed4,seed4_row34478,0.654060864726824,10226.0,,21.467348,0.269263,0.644616,0.0,0.6347982353240343,0.0,-0.998366,0.595455,PASS,True,True,True,True,True,False,66.87077361563517
seed4,seed4_row60144,0.6533688059709906,10239.0,,21.545964,0.346686,0.639356,0.0,0.6021311513871295,0.0,-0.633637,0.572572,PASS,True,True,True,True,True,False,67.76639250814333
seed4,seed4_row118711,0.6528264514605994,10243.0,,21.442289,0.234342,0.654381,0.0,0.6452109306579991,0.0,-1.183953,0.638354,PASS,True,True,True,True,True,False,66.9327361563518
seed4,seed4_row62389,0.6523900021284855,10246.0,,21.396593,0.203514,0.631983,0.0,0.6641988601835509,0.0,-1.364473,0.540732,PASS,True,True,True,True,True,False,67.71198697068405
seed4,seed4_row69721,0.64765462133944,10294.0,,21.466719,0.257883,0.62874,0.0,0.6350596019134858,0.0,-1.057003,0.526815,PASS,True,True,True,True,True,False,67.67821661237785
seed4,seed4_row71725,0.646995411960933,10299.0,,21.461494,0.244273,0.63826,0.0,0.6372307313727615,0.0,-1.129394,0.567818,PASS,True,True,True,True,True,False,66.78649022801302
seed4,seed4_row65555,0.6467003967223341,10303.0,,21.46066,0.247991,0.629995,0.0,0.6375772810319059,0.0,-1.109354,0.532197,PASS,True,True,True,True,True,False,66.75631107491857
seed4,seed4_row108703,0.6436451808946405,10332.0,,21.486581,0.265287,0.626473,0.0,0.6268064012780579,0.0,-1.01867,0.517116,PASS,True,True,True,True,True,False,66.73790716612379
seed4,seed4_row70697,0.6405804935334303,10373.0,,21.508902,0.270523,0.635758,0.0,0.6175314193334718,0.0,-0.991971,0.557,PASS,True,True,True,True,True,False,67.00824104234528
seed4,seed4_row118697,0.640481459364439,10374.0,,21.479011,0.250573,0.621716,0.0,0.6299519419491987,0.0,-1.09556,0.496839,PASS,True,True,True,True,True,False,67.56521172638436
seed4,seed4_row104985,0.6384807103208447,10387.0,,21.464856,0.223809,0.631272,0.0,0.6358337290297783,0.0,-1.243608,0.537678,PASS,False,False,False,False,False,False,68.43914285714287
seed4,seed4_row63035,0.6380118870631445,10391.0,,21.489911,0.25008,0.62596,0.0,0.6254226958044923,0.0,-1.098184,0.514922,PASS,True,True,True,True,True,False,67.0369625407166
seed4,seed4_row110696,0.6373832092842014,10400.0,,21.575085,0.299804,0.672103,0.0,0.5900305846917163,0.0,-0.848229,0.717714,PASS,True,True,True,True,True,False,68.11141809290953
seed4,seed4_row23179,0.6343284042264904,10438.0,,21.448143,0.201551,0.619591,0.0,0.642778434609272,0.0,-1.376631,0.487811,PASS,True,True,True,True,True,False,67.5965635179153
seed4,seed4_row60269,0.6318929211429177,10459.0,,21.852833,0.577706,0.63174,0.0,0.4746187444898823,0.0,0.313365,0.53969,PASS,True,True,True,True,True,False,67.94494299674268
seed4,seed4_row111638,0.6312728524410611,10469.0,,21.700936,0.40281,0.670073,0.0,0.5377360749158017,0.0,-0.393771,0.708515,PASS,False,False,False,False,False,False,66.9320684039088
seed4,seed4_row76827,0.6295855909121617,10522.0,,21.706887,0.424767,0.637356,0.0,0.5352632727316596,0.0,-0.303235,0.563907,PASS,True,True,True,True,True,False,67.81348534201953
seed4,seed4_row71797,0.6294955178975851,10524.0,,21.591634,0.316195,0.632146,0.0,0.5831540255679787,0.0,-0.771313,0.541433,PASS,True,True,True,True,True,False,67.84582247557003
seed4,seed4_row117432,0.6288978685904301,10533.0,,21.666856,0.377912,0.645981,0.0,0.5518972408434716,0.0,-0.49842,0.60142,PASS,True,True,True,True,True,False,67.27696254071661
seed4,seed4_row63809,0.628681641423912,10535.0,,21.62194,0.337455,0.640262,0.0,0.5705610591770173,0.0,-0.674658,0.576502,PASS,True,True,True,True,True,False,67.510667752443
seed4,seed4_row67533,0.628177619294245,10538.0,,21.502739,0.234054,0.619484,0.0,0.6200923132774929,0.0,-1.18556,0.487359,PASS,True,True,True,True,True,False,66.87838762214984
seed4,seed4_row72357,0.6273603429687497,10544.0,,21.581824,0.297329,0.635502,0.0,0.5872303470982139,0.0,-0.86005,0.555896,PASS,True,True,True,True,True,False,66.92969869706842
seed4,seed4_row68705,0.6265124825736762,10556.0,,21.964394,0.656032,0.649597,0.0,0.4282621179623946,0.0,0.645662,0.617268,PASS,True,True,True,True,True,False,67.4530048859935
seed4,seed4_row113845,0.6245618634555578,10575.0,,21.783108,0.471565,0.652892,0.0,0.5035913763650826,0.0,-0.113862,0.631776,PASS,False,False,False,False,False,False,67.56193469387755
seed4,seed4_row34465,0.6227417728754188,10591.0,,21.588015,0.285621,0.638975,0.0,0.5846578183934553,0.0,-0.916746,0.570918,PASS,True,True,True,True,True,False,66.78622149837135
seed4,seed4_row71792,0.620747712414752,10619.0,,21.596715,0.300932,0.618691,0.0,0.5810427320210744,0.0,-0.842864,0.483996,PASS,True,True,True,True,True,False,67.65317589576547
seed4,seed4_row103866,0.6196493200275394,10628.0,,21.529527,0.217815,0.64016,0.0,0.6089611714679133,0.0,-1.278446,0.576057,PASS,True,True,True,True,True,False,67.84489413680781
seed4,seed4_row60764,0.6183023956619383,10640.0,,21.523928,0.212832,0.632757,0.0,0.6112877080884833,0.0,-1.307941,0.544062,PASS,True,True,True,True,True,False,67.25609934853419
seed4,seed4_row37859,0.6161031062328665,10666.0,,21.68481,0.350621,0.649055,0.0,0.5444368660469521,0.0,-0.616311,0.614888,PASS,True,True,True,True,True,False,66.96464983713356
seed4,seed4_row61856,0.6155834664618015,10677.0,,21.727375,0.399837,0.634537,0.0,0.5267499520882879,0.0,-0.406145,0.551729,PASS,True,True,True,True,True,False,67.1019625407166
seed4,seed4_row30591,0.6137280530859783,10695.0,,21.53194,0.213503,0.620531,0.0,0.6079585044085404,0.0,-1.303936,0.491805,PASS,True,True,True,True,True,False,67.59209283387622
seed4,seed4_row71498,0.6109163256135791,10765.0,,21.551672,0.22618,0.616154,0.0,0.5997593223051131,0.0,-1.230006,0.473255,PASS,True,True,True,True,True,False,67.98145765472313
seed4,seed4_row115946,0.609798306824734,10783.0,,21.579334,0.238794,0.631873,0.0,0.58826500974962,0.0,-1.159304,0.540262,PASS,True,True,True,True,True,False,67.54861563517916
seed4,seed4_row70981,0.6065901315742234,10804.0,,21.577683,0.228176,0.629358,0.0,0.5889510451060335,0.0,-1.21864,0.529462,PASS,True,True,True,True,True,False,67.5032654723127
seed4,seed4_row118516,0.6064796594450997,10835.0,,21.533233,0.208424,0.593788,0.0,0.607421227778714,0.0,-1.33445,0.379646,PASS,False,False,False,False,False,False,67.50835905767669
seed4,seed4_row73037,0.6038425998897788,10897.0,,21.588916,0.229262,0.630328,0.0,0.5842834284139699,0.0,-1.21248,0.533624,PASS,True,True,True,True,True,False,66.8310667752443
seed4,seed4_row38153,0.603085103078444,10905.0,,21.691764,0.32116,0.63827,0.0,0.5415472901120629,0.0,-0.748446,0.567863,PASS,False,False,False,False,False,False,67.59890065146581
seed4,seed4_row67724,0.602210287707582,10910.0,,21.623095,0.257963,0.628823,0.0,0.5700811252965458,0.0,-1.056584,0.52717,PASS,True,True,True,True,True,False,66.97752442996743
seed4,seed4_row107938,0.6015108510114852,10919.0,,21.678441,0.293483,0.652538,0.0,0.547083358587836,0.0,-0.878529,0.630215,PASS,False,False,False,False,False,False,67.57855980471929
seed4,seed4_row76551,0.6007030196406392,10927.0,,21.766588,0.387955,0.634987,0.0,0.5104558852009132,0.0,-0.455915,0.55367,PASS,True,True,True,True,True,False,67.2060993485342
seed4,seed4_row107772,0.5989319143245518,10960.0,,21.798216,0.403026,0.649523,0.0,0.4973135918922169,0.0,-0.392873,0.616945,PASS,True,True,True,True,True,False,67.60411237785017
seed4,seed4_row61682,0.5976425135859518,10966.0,,21.77778,0.385876,0.63908,0.0,0.5058053051227882,0.0,-0.464681,0.571371,PASS,True,True,True,True,True,False,67.533167752443
seed4,seed4_row102804,0.5975642014660874,10967.0,,21.737323,0.356552,0.623836,0.0,0.5226162878086963,0.0,-0.59036,0.505862,PASS,True,True,True,True,True,False,67.38801302931596
seed4,seed4_row115463,0.5973951316123248,10969.0,,21.758266,0.375816,0.624553,0.0,0.5139139023033212,0.0,-0.507346,0.508918,PASS,True,True,True,True,True,False,67.23260586319218
seed4,seed4_row110637,0.5958830496333921,10989.0,,21.745104,0.348497,0.638829,0.0,0.5193830709048459,0.0,-0.625653,0.570285,PASS,False,False,False,False,False,False,66.58303818034118
seed4,seed4_row112979,0.5958446707930878,10990.0,,21.668499,0.279395,0.63088,0.0,0.5512145297044111,0.0,-0.947467,0.535995,PASS,False,False,False,False,False,False,67.41235964198536
seed4,seed4_row114022,0.5942204576960213,11007.0,,21.817901,0.383251,0.684257,0.0,0.4891339395657447,0.0,-0.475774,0.773404,PASS,False,False,False,False,False,False,68.3452528548124
seed4,seed4_row117366,0.5922397268643527,11060.0,,21.637457,0.243154,0.622071,0.0,0.5641133240919324,0.0,-1.135467,0.49835,PASS,True,True,True,True,True,False,67.74005700325733
